0,10,3,2009,1,3.4959838366965243,3.778751846377058,3.3264123891222193,2.527659733992134,3.7258152219286687
1,10,3,2009,2,3.460864105583087,3.550168881984816,3.423917681845277,2.5366273727974726,3.9215170132572617
2,10,3,2009,3,3.4850417855435194,3.6535716663647717,3.4442366809795275,2.496323167611978,4.0107321331625165
3,10,3,2009,4,3.4646281802669003,3.5779979919405336,3.359501434670465,2.599204056708057,4.101062890358201
4,10,3,2010,1,3.505168633830991,3.699309227124438,3.437948393770979,2.531245287507135,4.1250111260512385
5,10,3,2010,2,3.5047526202468275,3.4931314202838744,3.3237947765759737,2.5892764411710396,4.011246779095459
6,10,3,2010,3,3.401656139623811,3.398983315218194,3.047417705118719,2.862844668465842,3.8647371177733687
7,10,3,2011,1,3.3862363999919753,3.4592585926584882,3.3276329251416312,2.7516881203765724,3.952383101547201
8,10,3,2011,3,3.3065893352549014,3.4083537465148606,3.2610468772535657,2.8748551777631888,4.00677588197784
9,10,3,2011,4,3.537676184337745,3.5179406269279347,3.3117526472432495,2.6395016512656118,3.8373346826298724
10,10,3,2012,1,3.3612060105933623,3.6032458803636684,3.4273747632044995,2.5413460342080585,4.2071736895904355
11,10,3,2012,2,3.4407034844450854,3.7395563512948162,3.4951617610473864,2.5289197247136,4.160352844967929
12,10,3,2012,3,3.444862280230009,3.550398891412692,3.332687387406662,2.6095236543509053,4.033481442405092
13,10,3,2012,4,3.449301656619773,3.532815842096621,3.3726149399918484,2.6269308995868794,3.6807453029785933
14,10,3,2013,1,3.3995400218924154,3.732981715202344,3.341072835258344,2.495904691076962,4.046079954344764
15,10,3,2013,2,3.4887553294539715,3.6016265696098126,3.425396789024233,2.591732534489344,3.9449869016577384
16,10,3,2013,3,3.4756479979054467,3.698247410866088,3.4439747786381303,2.477478350380885,4.1656954387186715
17,10,3,2013,4,3.5080305330552717,3.7640644554933416,3.5158017878257737,2.520269317071889,4.1498200810750445
18,10,3,2014,1,3.4414844929944683,3.671206165447289,3.4005778873319676,2.474849247796297,4.1317510505350095
19,10,3,2014,2,3.426416505997983,3.6073556938924676,3.456483965711831,2.54713174454021,3.971794523547148
20,10,3,2014,3,3.358373527381782,3.5270468094554315,3.486381860870025,2.575868801543016,4.063695097585633
21,10,3,2014,4,3.373901228721082,3.4262420897425634,3.3640339078674106,2.6504796820689194,3.9433216019130306
22,10,3,2015,1,3.436357031865992,3.5729763728047836,3.436864092669367,2.666895536535332,3.987985917694326
23,10,3,2015,2,3.511530611055431,3.585307006594138,3.4569075032655805,2.6010765633465764,3.940580215500699
24,10,3,2015,3,3.4109944163995327,3.558824457090652,3.4235060563996145,2.656058724563805,3.8826316302290476
25,10,3,2015,4,3.3592737716248897,3.52725458544683,3.437529105483882,2.691805855231189,3.9665972331522212
26,10,3,2016,1,3.315166468123852,3.4183052847652013,3.3144459512330244,2.7189066097856496,3.758465931132402
27,10,3,2016,2,3.347702328442879,3.4459431316024536,3.365695422017291,2.7566345520735887,3.7135704131138256
28,10,3,2016,3,3.2639932284908753,3.3610045708102065,3.330153769992332,2.7900848304096755,3.7330919972108356
29,10,3,2016,4,3.3294144483790675,3.6434639226531482,3.3899826229488075,2.68511510232279,4.073329042124147
30,10,3,2017,1,3.3493112421598044,3.6341543750983227,3.360309683761888,2.6598584746769944,4.064964778696185
31,10,3,2017,2,3.412346185322251,3.5840640137011484,3.4341816814177433,2.6416187658550996,4.068929246204222
32,10,3,2017,3,3.3776238958763862,3.5123878734301406,3.441806515001269,2.6210367064216036,3.9173004145838783
33,10,3,2017,4,3.4986143037464954,3.6938894985940065,3.5087526235652615,2.595696421003681,3.9968951404606083
34,10,3,2018,1,3.367959072050584,3.5388191137151495,3.346085440807066,2.6730411234601577,3.904463445491904
35,10,3,2018,2,3.371763200397534,3.508862796647736,3.3916811772731856,2.586676992453996,3.8354331844098897
36,10,3,2018,3,3.2784651432187157,3.7464918628341053,3.3107847083113313,2.614947907233029,4.012800342441502
37,10,3,2018,4,3.4134352896481652,3.8070308076582364,3.509638795373285,2.513767857894218,4.064183403242892
38,10,3,2019,1,3.3697266628892284,3.6823356612998395,3.3776667405662932,2.5386509971950932,4.1221458152299935
39,10,3,2019,2,3.3548074174417364,3.6812706518869867,3.408830259384397,2.5548734388947176,4.232786789789658
40,10,3,2019,3,3.4231581264594104,3.732583195617552,3.427612688794115,2.515386258178932,4.207334495464335
41,10,3,2019,4,3.4101307709602326,3.691081767355791,3.494058937185668,2.512740520012393,4.12482159637606
42,11,3,2017,2,3.35181520418785,3.546697854106882,3.4356287221377206,2.6834186328668737,4.019306353778136
43,11,3,2017,3,3.266428271856362,3.462549881075843,3.368192231776688,2.687075029429559,4.087684503125721
44,11,3,2017,4,3.3023314560033903,3.4629513825577933,3.3297063663956212,2.690313333139569,4.124739435104723
45,11,3,2018,1,3.2665506976326273,3.5311337084963528,3.3467598286973654,2.642656976157158,4.190293449014321
46,11,3,2018,2,3.241681411786917,3.4564441074895176,3.3759739285381567,2.6008775401886823,4.1750702723565665
47,11,3,2018,3,3.2544107402994102,3.4825639619386703,3.38957413067093,2.5944327252215467,4.152775383499102
48,11,3,2018,4,3.278375952882601,3.5271185667757257,3.425879493845645,2.6055060294264734,4.1553200899100275
49,11,3,2019,1,3.27471029421638,3.50413994670687,3.4049887507849155,2.5526647227718353,4.143900969864511
50,11,3,2019,2,3.249099081965054,3.501383164505342,3.40189802176369,2.6101551637504574,4.144422814725311
51,11,3,2019,3,3.346633717590414,3.5857528648413135,3.485084558320301,2.602430126303792,4.153920210461226
52,11,3,2019,4,3.2810959380328604,3.592073136310389,3.4091097314961223,2.65680538072998,4.1513425814284295
53,12,3,2010,1,3.6194680705170157,3.4507964894987406,3.48325892354418,2.6205002104424473,3.9059779702644883
54,12,3,2010,2,3.620716001614159,3.696982070743435,3.5182782188648565,2.3819593079125547,3.9686171369117043
55,12,3,2010,3,3.4387570005648382,3.644099608450713,3.518470247677309,2.5892496113989845,4.171330013956164
56,12,3,2010,4,3.5206172888939204,3.618173317571938,3.5132581405343584,2.597418601198163,4.085907391053428
57,12,3,2011,1,3.3519998077326103,3.573464544526794,3.396181421060137,2.5362047690565,4.122649788210335
58,12,3,2011,2,3.5437887409929054,3.7362656827153424,3.5070390636215096,2.4923533109973883,3.9693069559835017
59,12,3,2011,3,3.4910053597184136,3.6308909012877333,3.3588911752821047,2.5482474139913736,4.132762296419448
60,12,3,2011,4,3.4015367414026736,3.5204320981280772,3.3455327899528777,2.5421882577384314,4.1700692406711735
61,12,3,2012,1,3.4272463978558245,3.6604236792377054,3.3765666253325306,2.5589039211790596,4.17649706379285
62,12,3,2012,2,3.344452033030773,3.530407057974583,3.241009275459406,2.6174689112464855,4.114725804853415
63,12,3,2012,3,3.3948947742051723,3.685198353392218,3.3594373605005936,2.5523165785536315,4.147111786349699
64,12,3,2012,4,3.3949142481955885,3.6518066285236466,3.3909188905023195,2.6088748702230067,4.252262343827009
65,12,3,2013,1,3.4462841401766626,3.5390035240081654,3.4184536666462932,2.5411392264969606,4.091198063485377
66,12,3,2013,2,3.371990795467184,3.581642415520571,3.4449292685366246,2.594087691843432,4.223235701259588
67,12,3,2013,3,3.455583009261663,3.6529816875007084,3.4199231675783928,2.5010255054800363,4.008428862986445
68,12,3,2013,4,3.427456882068019,3.632514954428036,3.427107837568857,2.5788720735963606,4.1522898056380155
69,12,3,2014,1,3.404964211436011,3.61194169610745,3.403409116886168,2.6150695289580024,4.201940351678139
70,12,3,2014,2,3.4356331856539577,3.6253152429659385,3.4007679075433916,2.6436717661872997,4.08371151939377
71,12,3,2014,3,3.4192076454903546,3.6548118770572127,3.478809035853725,2.6501298068503565,4.1267216849291515
72,12,3,2014,4,3.5006338669298858,3.595075147188275,3.4737805505532005,2.604554722987566,4.0877946402302685
73,12,3,2015,1,3.4515891573460697,3.5251729123527666,3.465298780094408,2.745418856655001,4.018083636791036
74,12,3,2015,2,3.5324900158040755,3.634208029498703,3.5191579711520395,2.698564510585877,4.031673497007541
75,12,3,2015,3,3.3791783394623396,3.5881090309848194,3.4522786370782677,2.6380301193971762,4.009904744341943
76,12,3,2015,4,3.3846839113904106,3.4877155334134784,3.475302480240589,2.742431734606141,4.051112891780841
77,12,3,2016,1,3.387015797212944,3.4462420398898206,3.4636301938922402,2.7319663854691587,3.941113509397152
78,12,3,2016,2,3.390963670302365,3.539345050609486,3.441742640793866,2.7274991704412437,4.029708478640031
79,12,3,2016,3,3.3592125641072106,3.546628595860854,3.4100622528603504,2.705982717911947,4.004414953404696
80,12,3,2016,4,3.3644352747862256,3.5829650928330885,3.4675956999521143,2.666694288326553,4.036293669898687
81,12,3,2017,1,3.4454964042196567,3.544790038434087,3.5089259105620254,2.6948452161762164,4.03220458768766
82,12,3,2017,2,3.5078222949827644,3.6216893835412334,3.5405631607904784,2.6272167452226904,3.9772292792403503
83,12,3,2017,3,3.5733547795662712,3.615452874302868,3.551167120593719,2.6511843282634513,3.901461764492177
84,12,3,2017,4,3.4100171097140106,3.6480354516672278,3.4401312468048335,2.581231341802101,4.029246506394236
85,12,3,2018,1,3.393101621032214,3.6325628166632016,3.3759457509319026,2.599657649237626,4.087552449511313
86,12,3,2018,2,3.3390536475653567,3.680928861017298,3.3913636990948737,2.5496883792004463,4.147763316445879
87,12,3,2018,3,3.234495537192039,3.4937328753155983,3.2695008974569713,2.5831700033170093,4.1280965627272685
88,12,3,2018,4,3.3614650661675576,3.575337533695909,3.401805930383236,2.5888151290214867,4.129004259456228
89,12,3,2019,1,3.394513364238247,3.7001137929323322,3.4955708508678165,2.5302123290716385,4.06765159394567
90,12,3,2019,2,3.545915884858068,3.7333450178467387,3.4927839196890393,2.5424416522458952,3.973299568607488
91,12,3,2019,3,3.5312420062902796,3.750284615510296,3.4897588101928365,2.5199245588058594,4.0223786291132475
92,12,3,2019,4,3.4194247323547025,3.697619245219907,3.4982206934981406,2.539816806552302,4.142818826059629
93,13,3,2009,2,3.404869953923677,3.4519895908385956,3.3526680243908467,2.7881252078163596,3.6306833195873813
94,13,3,2010,2,3.3302567324868932,3.5398095740163593,3.299026884902668,2.696231412138421,4.18229751009445
95,13,3,2010,3,3.4242356155826696,3.593806216136446,3.366963267863831,2.5944032595342796,4.09520760972276
96,13,3,2010,4,3.392172332265515,3.6067004975066155,3.410712314921282,2.6412737078115165,4.210059052562528
97,13,3,2011,1,3.37952944955816,3.594015553625946,3.3726909164457117,2.6628350798506286,4.098667416586849
98,13,3,2011,2,3.4859039873540136,3.6126572320393873,3.456306415830197,2.6131927058133497,4.046059728807
