Index,party_id,start,end,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
0,1,2014-04-01,2014-06-30,1.0,4265.25,89.6325,73.86749999999999,13.067500000000003,85.7775,15.6525,25.8575,64.9325,34.345,5.9975,3.6825,1.0074999999999998,0.965,1.155,0.36,0.1925,2.3150000000000004,6.359999999999999,11.3125,4.3375,3.6874999999999996,3.2825,0.845,7.9175,3.89,1.3824999999999998,0.71,2.365,1.8650000000000002,5.0325,4.3875,0.6275,0.0425,0.1125,0.1275,7.625,0.14500000000000002,0.20500000000000002,0.215,0.2925,6.1225000000000005,1.24,0.7625,0.9650000000000001,1.0775,1.2575,1.4125,2.8850000000000002,2.1125,0.47000000000000003,0.29250000000000004,0.655,0.14500000000000002,0.22999999999999998,0.0325,0.2525,8.719999999999999,3.56,1.4875,2.68,1.6374999999999997,0.46,1.4649999999999996,6.515000000000001,0.985,11.377499999999998,0.9575,6.41,4.047499999999999,3.4099999999999997,4.470000000000001,0.14250000000000002,0.8599999999999999,0.4625,0.16,4.154999999999999,0.0125,3.8099999999999996,0.495,0.1375,0.0125,46.8775,8.645000000000001,2.2800000000000002,3.1100000000000003,1.9,0.5924999999999999,3.4025,2.885,4.7275,0.022500000000000003,1.285
1,1,2013-07-01,2013-09-30,1.0,7542.25,89.305,69.655,16.425,76.74249999999999,17.39,25.35,62.735,32.5675,5.83,3.44,1.395,0.655,0.89,0.335,0.16999999999999998,2.3875,6.032500000000001,11.049999999999999,4.085,3.0725,3.035,0.7,7.682499999999999,3.6075,1.1875,0.68,2.5774999999999997,1.5299999999999998,4.64,3.71,0.8775000000000001,0.0875,0.2275,0.16749999999999998,7.22,0.145,0.34,0.2275,0.2675,5.4925,1.1400000000000001,0.7625,0.8625,0.87,1.085,1.435,2.8875,2.185,0.4275,0.24750000000000003,0.7025,0.17,0.2325,0.04,0.2775,8.07,3.3025,1.27,2.54,1.395,0.5,1.4175,6.5025,0.7875000000000001,11.514999999999999,1.2775000000000003,6.42,4.09,3.145,4.532500000000001,0.2475,0.8425,0.2275,0.1225,4.005,0.0325,3.6875,0.22,0.15,0.0125,46.9,8.8825,1.9375000000000002,2.73,2.39,0.6649999999999999,3.445,3.3325,3.9,0.0075,0.885
2,1,2011-01-01,2011-03-31,0.75,3454.5,72.98500000000001,53.7275,15.085,52.87,13.915,16.634999999999998,46.932500000000005,21.6875,2.6225000000000005,1.53,0.6,0.44999999999999996,0.3475,0.0825,0.055,1.0924999999999998,4.9624999999999995,8.7625,2.2424999999999997,1.675,1.7275,0.32750000000000007,4.2924999999999995,2.92,0.925,0.34,1.68,1.985,3.6825,2.7775000000000003,0.8625,0.0825,0.175,0.2025,5.1425,0.135,0.17,0.3325,0.11499999999999999,3.1075,0.69,0.4,0.47750000000000004,0.5475000000000001,0.6825,0.705,1.2374999999999998,0.7449999999999999,0.28250000000000003,0.1925,0.5375,0.135,0.25,0.0175,0.18,5.8725000000000005,1.625,1.175,2.4000000000000004,1.145,0.4325,0.775,3.9000000000000004,0.6950000000000001,9.355,0.9175,5.0475,3.5825000000000005,3.4525,2.64,0.2575,0.54,0.3075,0.065,2.9625,0.01,2.8125,0.78,0.09000000000000001,0.0,31.3675,6.42,1.27,3.2775,3.1849999999999996,0.21000000000000002,1.2825,1.215,1.8525,0.0,0.3075
3,1,2010-07-01,2010-09-30,0.75,1571.0,72.79750000000001,52.222500000000004,19.977500000000003,50.535,12.035,17.43,47.0625,21.3925,2.4675,1.7200000000000002,0.8075,0.4475,0.23249999999999998,0.1525,0.08,0.7475,4.4125,8.879999999999999,2.4275,1.495,1.92,0.385,4.495,2.8625,1.0074999999999998,0.2725,2.03,2.1025,3.4850000000000003,2.6025,0.8150000000000001,0.075,0.135,0.27,5.175,0.2025,0.195,0.1975,0.22500000000000003,3.065,0.725,0.5825,0.36250000000000004,0.34500000000000003,0.5875,0.6924999999999999,1.4000000000000001,0.7525,0.3775,0.1975,0.645,0.16999999999999998,0.3575,0.0175,0.13,6.3675,2.495,1.195,1.9324999999999999,1.1849999999999998,0.475,0.795,3.7925,0.48,9.85,0.8375,5.407500000000001,3.66,3.305,2.355,0.3625,0.7975,0.27749999999999997,0.07,2.9675000000000002,0.0,2.835,0.35750000000000004,0.035,0.0,30.835,7.8675,1.5574999999999999,2.8175,2.5875000000000004,0.22499999999999998,0.675,1.265,2.1475,0.0,0.335
4,1,2017-01-01,2017-03-31,1.0,5896.25,87.59,76.475,12.994999999999997,70.3125,18.59,26.090000000000003,64.915,33.065,6.312499999999999,3.5774999999999997,0.8724999999999999,1.165,0.9199999999999999,0.3625,0.2525,2.7375000000000003,5.657500000000001,10.61,4.6425,2.9875,3.2375,0.9775,8.17,3.5575,1.3675,0.8524999999999999,3.4625,1.2525000000000002,4.9725,3.6825,1.2274999999999998,0.16749999999999998,0.325,0.24000000000000002,8.942499999999999,0.11249999999999999,0.25,0.1975,0.4149999999999999,6.445,1.175,0.9324999999999999,0.8975,0.9149999999999999,1.4175,1.8299999999999998,3.1725,2.4825,0.3875,0.255,0.7025,0.18499999999999997,0.365,0.015,0.1425,10.9825,4.9925,1.4849999999999999,3.4924999999999997,1.375,0.6475,1.5025,6.9,0.9650000000000001,10.6375,0.9424999999999999,5.8175,4.0575,3.5725000000000002,4.255,0.275,0.96,0.23750000000000002,0.11,6.260000000000001,0.0075,5.9625,0.35250000000000004,0.15000000000000002,0.0075,46.785,11.425,2.51,2.0175,2.16,0.5650000000000001,2.7474999999999996,4.182499999999999,3.4824999999999995,0.04,0.945
5,1,2009-07-01,2009-09-30,0.75,2663.75,71.8675,50.14,19.4225,52.4075,10.8825,16.26,51.69749999999999,24.6175,3.5149999999999997,1.9675,0.8125,0.485,0.3375,0.2425,0.0925,1.5474999999999999,5.0325,9.195,2.9,2.1225,2.0275,0.5549999999999999,5.572500000000001,3.6075,1.0625,0.455,1.925,1.7774999999999999,3.4525,2.5749999999999997,0.755,0.11000000000000001,0.2225,0.1175,4.705,0.22499999999999998,0.18,0.22999999999999998,0.26,3.8925,0.9175,0.6,0.5825,0.69,0.74,0.8575000000000002,2.05,1.19,0.47250000000000003,0.36,0.7749999999999999,0.15250000000000002,0.2975,0.0125,0.32,6.1675,1.7675,1.175,2.44,1.1275000000000002,0.38000000000000006,1.0,4.87,0.7275,10.3975,0.995,5.4399999999999995,4.1049999999999995,3.2175,3.8625000000000003,0.335,0.7025,0.19499999999999998,0.025,2.5475,0.0175,2.4475,0.25,0.037500000000000006,0.0075,30.3575,7.3325000000000005,2.08,2.3725,2.625,0.25,1.065,1.455,2.7224999999999997,0.025,0.21750000000000003
6,1,2015-07-01,2015-09-30,1.0,3902.75,89.14999999999999,75.2225,11.819999999999999,74.9575,18.1175,28.5575,64.335,33.1275,6.095000000000001,3.465,0.7175,1.2875,0.95,0.2675,0.2425,2.6275,5.8025,11.052499999999998,4.3149999999999995,3.17,3.18,0.8674999999999999,8.2075,3.5875000000000004,1.2550000000000001,0.6399999999999999,2.7675,1.2925,4.4375,3.5475,0.845,0.0975,0.1825,0.1675,8.205,0.07,0.34500000000000003,0.14250000000000002,0.23750000000000002,6.82,1.285,0.8624999999999999,1.0925,1.0425,1.5325,1.8024999999999998,2.8475,2.1449999999999996,0.345,0.315,0.7525,0.3225,0.2525,0.0,0.2025,9.305,4.4525,1.5425,2.5475000000000003,1.3324999999999998,0.45249999999999996,1.355,6.71,0.7725000000000001,11.212500000000002,1.2525,6.1075,4.13,3.6925,4.0025,0.275,0.7925,0.1975,0.0725,4.795,0.04,4.4875,0.3975,0.1075,0.0,46.620000000000005,10.18,2.5300000000000002,2.6325000000000003,1.7625,0.5800000000000001,2.7724999999999995,3.7424999999999997,4.0875,0.0,1.24
7,1,2011-04-01,2011-06-30,0.75,3543.25,72.325,54.72,7.2175,62.53,18.46,18.049999999999997,48.2875,21.0175,2.8925,1.715,0.6799999999999999,0.42500000000000004,0.35750000000000004,0.1975,0.057499999999999996,1.1775,5.0475,7.945,2.3699999999999997,1.3925,1.5875000000000001,0.3175,4.7125,2.8024999999999998,0.7925,0.3525,1.52,1.935,3.9325,3.205,0.665,0.1275,0.14500000000000002,0.1025,5.4825,0.1625,0.19499999999999998,0.14750000000000002,0.21000000000000002,3.0725,0.7475,0.585,0.4925,0.42500000000000004,0.6050000000000001,0.6025,1.4349999999999998,0.7250000000000001,0.51,0.14,0.39499999999999996,0.10999999999999999,0.23,0.0025,0.0625,5.805,1.6875000000000002,1.0075,2.515,0.97,0.37,0.825,4.007499999999999,0.525,7.9125,0.8400000000000001,4.3549999999999995,2.7975,3.5025,3.3150000000000004,0.14750000000000002,0.88,0.345,0.065,4.23,0.01,4.07,2.1975,0.0775,0.0025,34.4425,5.1025,1.1700000000000002,3.815,2.5875000000000004,0.28500000000000003,1.6725,1.4449999999999998,1.8675,0.0125,0.30250000000000005
8,1,2012-01-01,2012-03-31,1.0,6775.0,88.5375,65.175,17.9225,61.42,28.229999999999997,23.775,63.9225,32.035000000000004,5.4399999999999995,3.3525,1.3875,0.76,0.645,0.34,0.215,2.0825,6.315,10.707500000000001,4.217499999999999,2.8899999999999997,2.885,0.74,7.319999999999999,3.9300000000000006,1.3000000000000003,0.505,2.31,2.2325,4.3625,3.1399999999999997,1.16,0.12000000000000001,0.20249999999999999,0.2625,6.365,0.0475,0.3275,0.1425,0.335,6.217499999999999,1.375,0.8525,0.9349999999999999,1.025,1.1849999999999998,1.6775,2.0025,1.13,0.5499999999999999,0.325,0.6100000000000001,0.1275,0.2475,0.0225,0.23249999999999998,7.4725,2.44,1.1875,2.965,1.15,0.5825,1.575,5.9725,0.7825,11.477500000000001,1.04,6.25,4.3475,3.9300000000000006,3.3150000000000004,0.18000000000000002,1.18,0.4325,0.14500000000000002,3.825,0.02,3.5374999999999996,1.17,0.0975,0.0125,44.5325,7.0225,1.8699999999999999,3.425,3.23,0.295,2.0100000000000002,1.7375,4.1625,0.01,0.96
9,1,2013-01-01,2013-03-31,1.0,6477.75,86.5025,64.0425,19.6625,60.86,17.925,23.965000000000003,65.26249999999999,34.1175,6.055,3.7150000000000003,1.7875,0.7275,0.8025,0.20249999999999999,0.19500000000000003,2.34,6.0475,11.125,4.92,3.1775,3.22,0.84,8.254999999999999,4.1899999999999995,1.575,0.5874999999999999,2.99,2.0975,4.6825,3.2399999999999998,1.3575,0.0975,0.19749999999999998,0.3225,6.55,0.07250000000000001,0.35,0.185,0.18500000000000003,6.500000000000001,1.3199999999999998,0.9125,1.15,0.9575,1.3175000000000001,1.7850000000000001,2.1125000000000003,1.4174999999999998,0.48750000000000004,0.2025,0.4975,0.1175,0.2075,0.025,0.15750000000000003,8.252500000000001,2.9625,1.2974999999999999,2.8275,1.1375,0.7949999999999999,1.2875,6.962499999999999,0.9924999999999999,12.005,0.97,6.5075,4.705,3.7125,3.2350000000000003,0.13499999999999998,1.06,0.46249999999999997,0.0475,3.835,0.0125,3.5374999999999996,0.49,0.1125,0.0075,43.29,8.225,2.125,2.985,2.5075,0.48000000000000004,2.1575,1.9625000000000001,4.1975,0.01,0.6525000000000001
