id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date
1202596204917460992,1202596204917460992,1575556253000,2019-12-05,15:30:53,CET,805308596,beatrix_vstorch,Beatrix von Storch,,"(2/2) BMU paper: speed limit. EU: monitoring of fuel consumption. The crazy climate plans of #EU and BReg are not only anti-social and against the middle class, they end our freedom. # totalitarian https://www.focus.de/auto/ratgeber/kosten/vorfertigung-fuer-weiter-co2-steuer-neue-eu-vorschrift-ab-2020-wird-der-spritkonto-jedes-autofahrers-ueberwacht_id_11422288. html…",[],['https://www.focus.de/auto/ratgeber/kosten/vorbereitung-fuer-weitere-co2-steuer-neue-eu-vorschrift-ab-2020-wird-der-spritverbrauch-jedes-autofahrers-ueberwacht_id_11422288.html'],[],30,141,367,"['#eu', '#totalitär']",[],https://twitter.com/Beatrix_vStorch/status/1202596204917460992,False,,0,,,,,,,"[{'user_id': '805308596', 'username': 'Beatrix_vStorch'}]",
1202551563757268993,1202551563757268993,1575545609000,2019-12-05,12:33:29,CET,805308596,beatrix_vstorch,Beatrix von Storch,,"(1/2) BMU paper: Abolish commuter allowance, fuel prices 50-70 cents higher through taxes, truck tolls more expensive. EU: &quot;climate toll&quot;. Mobility only for high earners. #unsozial #wirtschaftsfeindlich #nurnochAfD https://www.sueddeutsche.de/wirtschaft/umweltbundesamt-klima-verkehr-sprit-preise-1.4709948…",[],['https://www.sueddeutsche.de/wirtschaft/umweltbundesamt-klima-verkehr-sprit-preise-1.4709948'],[],68,212,612,"['#unsozial', '#wirtschaftsfeindlich', '#nurnochafd']",[],https://twitter.com/Beatrix_vStorch/status/1202551563757268993,False,,0,,,,,,,"[{'user_id': '805308596', 'username': 'Beatrix_vStorch'}]",
1202189458336026624,1202189458336026624,1575459277000,2019-12-04,12:34:37,CET,805308596,beatrix_vstorch,Beatrix von Storch,,"Dear #Left # Greens #Antifa and other advocates against violence, look at this! Small plants that you want to crush become trees✌️. Every attack on us only makes us stronger 💪🏼. #AfD https://twitter.com/lsteinwandter/status/1202149756807634944…",[],['https://twitter.com/lsteinwandter/status/1202149756807634944'],[],107,264,914,"['#linke', '#grüne', '#antifa', '#afd']",[],https://twitter.com/Beatrix_vStorch/status/1202189458336026624,False,https://twitter.com/LSteinwandter/status/1202149756807634944,0,,,,,,,"[{'user_id': '805308596', 'username': 'Beatrix_vStorch'}]",
1201782080562225152,1201782080562225152,1575362150000,2019-12-03,09:35:50,CET,805308596,beatrix_vstorch,Beatrix von Storch,,"Dear climate believers, without your prophetess and without the essential &quot;climate sinners&quot; China, India, Russia and the USA you can really put your # COP25 fair in #Madrid. This also saves a lot of CO2. And one more thing: no candles at Christmas! They bring the CO2 death subito! #AfD",[],[],[],225,345,1599,"['#cop25', '#madrid', '#afd']",[],https://twitter.com/Beatrix_vStorch/status/1201782080562225152,False,,0,,,,,,,"[{'user_id': '805308596', 'username': 'Beatrix_vStorch'}]",
1200717949650247680,1200717949650247680,1575108442000,2019-11-30,11:07:22,CET,805308596,beatrix_vstorch,Beatrix von Storch,,"Only “democratic elections” and not the “storm on the Bastille” will be successful. The Office for the Protection of the Constitution works against us, but we will “do everything possible to make it as difficult as possible for them.” Thanks to Alexander #Gauland #AfDparteitag # opens pic.twitter.com/XNJSu85p4x",[],[],['https://pbs.twimg.com/media/EKnOmDoWkAE7gGg.jpg'],93,157,758,"['#gauland', '#afdparteitag', '#eröffnet']",[],https://twitter.com/Beatrix_vStorch/status/1200717949650247680,False,,0,,,,,,,"[{'user_id': '805308596', 'username': 'Beatrix_vStorch'}]",
1200324536622821376,1200324536622821376,1575014645000,2019-11-29,09:04:05,CET,805308596,beatrix_vstorch,Beatrix von Storch,,"Russia: # Putin = bad, USA: @realDonaldTrump = bad, UK: #Brexit = bad, Eastern Europe: #Refugeesnotwelcome = bad, @EmmanuelMacron: Against #NATO with Putin. Germany is isolated thanks to #Merkel. Ethical ethics leads to a dead end. Dare more realism. https://www.welt.de/politik/ausland/plus203900986/Frankreich-und-Russland-Macrons-neue-Nato-Politik-duerfte-dramatik-Folgen-haben.html…","['realdonaldtrump', 'emmanuelmacron']",['https://www.welt.de/politik/ausland/plus203900986/Frankreich-und-Russland-Macrons-neue-Nato-Politik-duerfte-dramatische-Folgen-haben.html'],[],73,161,634,"['#putin', '#brexit', '#refugeesnotwelcome', '#nato', '#merkel']",[],https://twitter.com/Beatrix_vStorch/status/1200324536622821376,False,,0,,,,,,,"[{'user_id': '805308596', 'username': 'Beatrix_vStorch'}, {'user_id': '25073877', 'username': 'realDonaldTrump'}, {'user_id': '1976143068', 'username': 'EmmanuelMacron'}]",
1200082136985939968,1200082136985939968,1574956852000,2019-11-28,17:00:52,CET,805308596,beatrix_vstorch,Beatrix von Storch,,"In the future, you can be informed directly and immediately about my work via my new # Telegram channel. You can join my official Telegram channel using the following invitation link: 👉 https://t.me/BeatrixvStorch #Min Freedom of Expression #AfD #NetzDG pic.twitter.com/FtoG2IMXYC",[],['https://t.me/BeatrixvStorch'],['https://pbs.twimg.com/media/EKeMVx6WsAAtAia.jpg'],135,119,434,"['#telegram', '#meinungsfreiheit', '#afd', '#netzdg']",[],https://twitter.com/Beatrix_vStorch/status/1200082136985939968,False,,0,,,,,,,"[{'user_id': '805308596', 'username': 'Beatrix_vStorch'}]",
1200036317675114496,1200036317675114496,1574945928000,2019-11-28,13:58:48,CET,805308596,beatrix_vstorch,Beatrix von Storch,,June 2019: #AfD requests # Hezbollah ban. #CDUCSUSPD are closed against it. &quot;It does not work! Because of #Lebanon and #EU etc. “Half a year later: it works! We learn: Today&#39;s AfD program is tomorrow&#39;s government policy. #AfDwirkt! https://www.spiegel.de/politik/ausland/bundesregierung-plant-hisbollah-verbot-a-1298692.html…,[],['https://www.spiegel.de/politik/ausland/bundesregierung-plant-hisbollah-verbot-a-1298692.html'],[],73,502,1587,"['#afd', '#hisbollah', '#cducsuspd', '#libanon', '#eu', '#afdwirkt']",[],https://twitter.com/Beatrix_vStorch/status/1200036317675114496,False,,0,,,,,,,"[{'user_id': '805308596', 'username': 'Beatrix_vStorch'}]",
1199716572765536256,1199716572765536256,1574869695000,2019-11-27,16:48:15,CET,805308596,beatrix_vstorch,Beatrix von Storch,,". @ OrganizeStrike I registered with @FFF_FU_Berlin for the #Climate Change and #Gender event. Just to listen! Result: panic, hysteria, #Antifa marches cancel their own event. How pathetic! Universities dominated by political sects. # Freedom of expression https://twitter.com/OrganizeStrike/status/1199693241374924806…","['organizestrike', 'fff_fu_berlin']",['https://twitter.com/OrganizeStrike/status/1199693241374924806'],[],124,230,787,"['#klimawandel', '#gender', '#antifa', '#meinungsfreiheit']",[],https://twitter.com/Beatrix_vStorch/status/1199716572765536256,False,https://twitter.com/OrganizeStrike/status/1199693241374924806,0,,,,,,,"[{'user_id': '805308596', 'username': 'Beatrix_vStorch'}, {'user_id': '1040741028888760320', 'username': 'OrganizeStrike'}, {'user_id': '1169321154961694720', 'username': 'FFF_FU_Berlin'}]",
1199716080090046464,1199716080090046464,1574869577000,2019-11-27,16:46:17,CET,805308596,beatrix_vstorch,Beatrix von Storch,,"@OrganizeStrike I registered with @FFF_FU_Berlin for the event #Climate Change and #Gender. Just to listen! Result: panic, hysteria, #Antifa marches cancel their own event. How pathetic! Universities dominated by political sects. # Freedom of expression https://twitter.com/OrganizeStrike/status/1199693241374924806…","['organizestrike', 'fff_fu_berlin']",['https://twitter.com/OrganizeStrike/status/1199693241374924806'],[],0,0,1,"['#klimawandel', '#gender', '#antifa', '#meinungsfreiheit']",[],https://twitter.com/Beatrix_vStorch/status/1199716080090046464,False,https://twitter.com/OrganizeStrike/status/1199693241374924806,0,,,,,,,"[{'user_id': '805308596', 'username': 'Beatrix_vStorch'}, {'user_id': '1040741028888760320', 'username': 'OrganizeStrike'}, {'user_id': '1169321154961694720', 'username': 'FFF_FU_Berlin'}]",
