id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date
1202209255794847744,,2019-12-04 12:53:17,2019-12-4,12:53:17,,47375691,SWagenknecht,Sahra Wagenknecht,,"Because the #BuReg not adequately justified why #Saudi Arabia may get no weapons of #Exportstopp will be canceled ?! Pays you prefer compensation to defense contractors than to deal with war crimes in #Jemen? How pathetic.https://t.co/n8rRoDfaA8",[],"[{'url': 'https://t.co/n8rRoDfaA8', 'expanded_url': 'https://www.faz.net/aktuell/rhein-main/gericht-hebt-waffenexportverbot-nach-saudi-arabien-auf-16517178.html', 'display_url': 'faz.net/aktuell/rhein-…', 'indices': [256, 279]}]",,,186,761,"[{'text': 'BuReg', 'indices': [9, 15]}, {'text': 'Saudi', 'indices': [51, 57]}, {'text': 'Exportstopp', 'indices': [107, 119]}, {'text': 'Jemen', 'indices': [216, 222]}]",,,,,,,,,,,,,
1201815016418222080,,2019-12-03 10:46:43,2019-12-3,10:46:43,,47375691,SWagenknecht,Sahra Wagenknecht,,"#GroKo cleaves d. Company: It is responsible for ensuring that #Superreiche on billion .- # inheritances almost do not pay #Steuern, but d. Middle class is asked at Heritage Checkout & poorer half of the population inherits nothing #SozialeWende #NoGroKo #SPD https://t.co/GwRY5pUgMe",[],"[{'url': 'https://t.co/GwRY5pUgMe', 'expanded_url': 'https://www.sueddeutsche.de/wirtschaft/erben-steuern-erbschaftsteuer-ungleichheit-1.4704923', 'display_url': 'sueddeutsche.de/wirtschaft/erb…', 'indices': [261, 284]}]",,,171,725,"[{'text': 'GroKo', 'indices': [0, 6]}, {'text': 'Superreiche', 'indices': [67, 79]}, {'text': 'Erbschaften', 'indices': [89, 101]}, {'text': 'Steuern', 'indices': [113, 121]}, {'text': 'SozialeWende', 'indices': [233, 246]}, {'text': 'NoGroKo', 'indices': [247, 255]}, {'text': 'SPD', 'indices': [256, 260]}]",,,,,,,,,,,,,
1201482859493675009,,2019-12-02 12:46:50,2019-12-2,12:46:50,,47375691,SWagenknecht,Sahra Wagenknecht,,My interview in the world to the new # SPD leadership duo #NoWaBo and #SaskiaEsken. The result shows that there is still life in the SPD is back and the party now perhaps has a chance to classical social democratic politics. https://t.co/L1EASpbFbm,[],"[{'url': 'https://t.co/L1EASpbFbm', 'expanded_url': 'https://www.sahra-wagenknecht.de/de/article/2913.das-ergebnis-zeigt-dass-noch-leben-in-der-spd-ist.html', 'display_url': 'sahra-wagenknecht.de/de/article/291…', 'indices': [239, 262]}]",,,80,357,"[{'text': 'SPD', 'indices': [37, 41]}, {'text': 'NoWaBo', 'indices': [54, 61]}, {'text': 'SaskiaEsken', 'indices': [66, 78]}]",,,,,,,,,,,,,
1201461209360457728,,2019-12-02 11:20:49,2019-12-2,11:20:49,,47375691,SWagenknecht,Sahra Wagenknecht,,"I was a guest on the show #Riverboat the #mdr together with the other guests Campino, Johann Lafer, Tom Pauls, Rolf Lang, Ingo Naujoks, Elizabeth Kreuzkamm-Aumüller. https://t.co/fTRYBcCAQb",[],"[{'url': 'https://t.co/fTRYBcCAQb', 'expanded_url': 'https://www.sahra-wagenknecht.de/de/article/2912.riverboat.html', 'display_url': 'sahra-wagenknecht.de/de/article/291…', 'indices': [174, 197]}]",,,15,118,"[{'text': 'Riverboat', 'indices': [31, 41]}, {'text': 'mdr', 'indices': [47, 51]}]",,,,,,,,,,,,,
1201184617115652096,,2019-12-01 17:01:44,2019-12-1,17:1:44,,47375691,SWagenknecht,Sahra Wagenknecht,,"Kluger articles by Nils Heisterhagen to a personnel issue, before the new # SPD leadership duo is nowhttps://t.co/cRiGmYCyXb",[],"[{'url': 'https://t.co/cRiGmYCyXb', 'expanded_url': 'https://www.cicero.de/innenpolitik/spd-personal-generalsekretaer-erklaerer-oekonom-sigmar-gabriel-olaf-scholz', 'display_url': 'cicero.de/innenpolitik/s…', 'indices': [107, 130]}]",,,29,147,"[{'text': 'SPD', 'indices': [78, 82]}]",,,,,,,,,,,,,
1200848986220969984,,2019-11-30 18:48:03,2019-11-30,18:48:3,,47375691,SWagenknecht,Sahra Wagenknecht,,"Congratulations, Norbert Walter-Borjans and Saskia Esken! The #SPD still alive, which is good news for those who want a different policy in Germany: for more social cohesion and less inequality and a peaceful foreign policy.",[],[],,,171,1752,"[{'text': 'SPD', 'indices': [69, 73]}]",,,,,,,,,,,,,
1200440316022706178,,2019-11-29 15:44:09,2019-11-29,15:44:9,,47375691,SWagenknecht,Sahra Wagenknecht,,"Yesterday I was a guest at Maybrit #Illner in #ZDF on #Zinsen in the basement, care in danger - when in Save worthwhile again? Negative effects of the low and negative interest rates are mainly due to politically incorrect decisions https://t.co/dFePUwaILc",[],"[{'url': 'https://t.co/dFePUwaILc', 'expanded_url': 'https://www.sahra-wagenknecht.de/de/article/2911.zinsen-im-keller-vorsorge-in-gefahr-wann-lohnt-sich-sparen-wieder.html', 'display_url': 'sahra-wagenknecht.de/de/article/291…', 'indices': [257, 280]}]",,,38,265,"[{'text': 'Illner', 'indices': [36, 43]}, {'text': 'ZDF', 'indices': [47, 51]}, {'text': 'Zinsen', 'indices': [62, 69]}]",,,,,,,,,,,,,
1200056682526720001,,2019-11-28 14:19:43,2019-11-28,14:19:43,,47375691,SWagenknecht,Sahra Wagenknecht,,"It's a shame that #GroKo to d to problems. #Rentenbesteuerung did not care. Now, even a judge of the Federal Fiscal referred to the practice as unconstitutional #Doppelbesteuerung. #BuReg is now obliged to respond immediately https://t.co/SAPPdNjJ9p",[],"[{'url': 'https://t.co/SAPPdNjJ9p', 'expanded_url': 'https://www.sueddeutsche.de/wirtschaft/rente-steuern-doppelbesteuerung-verfassung-1.4699662', 'display_url': 'sueddeutsche.de/wirtschaft/ren…', 'indices': [257, 280]}]",,,386,1178,"[{'text': 'GroKo', 'indices': [26, 32]}, {'text': 'Rentenbesteuerung', 'indices': [57, 75]}, {'text': 'Doppelbesteuerung', 'indices': [187, 205]}, {'text': 'BuReg', 'indices': [207, 213]}]",,,,,,,,,,,,,
1199000533731872775,,2019-11-25 16:22:58,2019-11-25,16:22:58,,47375691,SWagenknecht,Sahra Wagenknecht,,"Julian #Assange threatens to die in prison, because he was courageous and war crimes has revealed. The Silence of the #BuReg the situation of #Assange is a shame. Foreign Minister #Maas must immediately for his transfer to the hospital to use! https://t.co/kTQWtuW0kd",[],"[{'url': 'https://t.co/kTQWtuW0kd', 'expanded_url': 'https://www.tagesschau.de/ausland/assange-gesundheit-101.html', 'display_url': 'tagesschau.de/ausland/assang…', 'indices': [256, 279]}]",,,794,2318,"[{'text': 'Assange', 'indices': [7, 15]}, {'text': 'BuReg', 'indices': [120, 126]}, {'text': 'Assange', 'indices': [145, 153]}, {'text': 'Maas', 'indices': [186, 191]}]",,,,,,,,,,,,,
1198967215942447104,,2019-11-25 14:10:34,2019-11-25,14:10:34,,47375691,SWagenknecht,Sahra Wagenknecht,,My interview on the #Nachdenkseiten the need for #DieLinke to better reach again the disadvantaged to argue my new plans and the importance again for a credible new order of economy & society. https://t.co/tqqtHAaLE3,[],"[{'url': 'https://t.co/tqqtHAaLE3', 'expanded_url': 'https://www.nachdenkseiten.de/?p=56623', 'display_url': 'nachdenkseiten.de/?p=56623', 'indices': [259, 282]}]",,,81,299,"[{'text': 'Nachdenkseiten', 'indices': [23, 38]}, {'text': 'DieLinke', 'indices': [61, 70]}]",,,,,,,,,,,,,
