id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date
1202549706653650945,,2019-12-05 11:26:07,2019-12-5,11:26:7,,18880634,KatjaSuding,KatjaSuding,,"#Lehrermangel ensures #Unterrichtsausfall and leads teachers to its limits. We @fdpbt demand in our #Antrag, studied the potential of Germany's 5,000 and practical experience to use # #Lehrern fled. #KMK","[{'screen_name': 'fdpbt', 'name': 'Fraktion der Freien Demokraten', 'id': 905516414257258497, 'id_str': '905516414257258497', 'indices': [91, 97]}]",[],,,7,37,"[{'text': 'Lehrermangel', 'indices': [0, 13]}, {'text': 'Unterrichtsausfall', 'indices': [24, 43]}, {'text': 'Antrag', 'indices': [117, 124]}, {'text': 'geflüchteten', 'indices': [208, 221]}, {'text': 'Lehrern', 'indices': [222, 230]}, {'text': 'KMK', 'indices': [242, 246]}]",,,,,,,,,,,,,
1201799275388243970,,2019-12-03 09:44:10,2019-12-3,9:44:10,,18880634,KatjaSuding,KatjaSuding,,Mediocrity even further downhill. Does it every three years a new # PISA swatter? We want to finally reform the # Education Federalism: 16 diverse school systems and the lack of comparability of financial statements are fully fallen out of time.,[],[],,,46,273,"[{'text': 'PISA', 'indices': [71, 76]}, {'text': 'Bildungsföderalismus', 'indices': [122, 143]}]",,,,,,,,,,,,,
1200836686617464832,,2019-11-30 17:59:11,2019-11-30,17:59:11,,18880634,KatjaSuding,KatjaSuding,,"Who would have thought that? The #spd went there but already bad, now she plunges into chaos. #spdvorsitz",[],[],,,28,376,"[{'text': 'spd', 'indices': [27, 31]}, {'text': 'spdvorsitz', 'indices': [94, 105]}]",,,,,,,,,,,,,
1200390226742521856,,2019-11-29 12:25:06,2019-11-29,12:25:6,,18880634,KatjaSuding,KatjaSuding,,"RT @fdpbt ""is the @hubertus_heil already on Easter Sunday more spent on #Arbeit & #Soziales than the federal government for investi ...","[{'screen_name': 'fdpbt', 'name': 'Fraktion der Freien Demokraten', 'id': 905516414257258497, 'id_str': '905516414257258497', 'indices': [3, 9]}, {'screen_name': 'hubertus_heil', 'name': 'Hubertus Heil', 'id': 15943222, 'id_str': '15943222', 'indices': [16, 30]}]",[],,,15,0,"[{'text': 'Arbeit', 'indices': [84, 91]}, {'text': 'Soziales', 'indices': [98, 107]}]",,,,,,,,,,,,,
1200073100949409793,,2019-11-28 15:24:58,2019-11-28,15:24:58,,18880634,KatjaSuding,KatjaSuding,,"abolish 1. #Soli for January: RT @starkwatzinger
2. Relieve Small and medium income
3. #Unternehmenssteuern to offset assessed ...","[{'screen_name': 'starkwatzinger', 'name': 'Bettina Stark-Watzinger', 'id': 38228691, 'id_str': '38228691', 'indices': [3, 18]}]",[],,,33,0,"[{'text': 'Soli', 'indices': [23, 28]}, {'text': 'Unternehmenssteuern', 'indices': [105, 125]}]",,,,,,,,,,,,,
1200073018418094080,,2019-11-28 15:24:38,2019-11-28,15:24:38,,18880634,KatjaSuding,KatjaSuding,,"RT @c_lindner: The tax rate has risen! We propose a #Steuerwende: bring private and state in fair balance, förd #Familien ...","[{'screen_name': 'c_lindner', 'name': 'Christian Lindner', 'id': 122104353, 'id_str': '122104353', 'indices': [3, 13]}]",[],,,60,0,"[{'text': 'Steuerwende', 'indices': [64, 76]}, {'text': 'Familien', 'indices': [125, 134]}]",,,,,,,,,,,,,
1200038597346377728,,2019-11-28 13:07:51,2019-11-28,13:7:51,,18880634,KatjaSuding,KatjaSuding,,RT @BraFDP: With the use of #KI it is the @stwvp at the sites #Landau and #Ludwigshafen managed the food waste by 38 percent ...,"[{'screen_name': 'BraFDP', 'name': 'Mario Brandenburg', 'id': 802968497831739392, 'id_str': '802968497831739392', 'indices': [3, 10]}, {'screen_name': 'stwvp', 'name': 'Studierendenwerk Vorderpfalz', 'id': 959053396312457216, 'id_str': '959053396312457216', 'indices': [47, 53]}]",[],,,5,0,"[{'text': 'KI', 'indices': [32, 35]}, {'text': 'Landau', 'indices': [72, 79]}, {'text': 'Ludwigshafen', 'indices': [84, 97]}]",,,,,,,,,,,,,
1200038309256404992,,2019-11-28 13:06:43,2019-11-28,13:6:43,,18880634,KatjaSuding,KatjaSuding,,RT @fdpbt: Germany's high-tax country. The last #Steuerreform goes back years. A tax reform agenda is thus more than üb ...,"[{'screen_name': 'fdpbt', 'name': 'Fraktion der Freien Demokraten', 'id': 905516414257258497, 'id_str': '905516414257258497', 'indices': [3, 9]}]",[],,,44,0,"[{'text': 'Steuerreform', 'indices': [54, 67]}]",,,,,,,,,,,,,
1200001764352770050,,2019-11-28 10:41:30,2019-11-28,10:41:30,,18880634,KatjaSuding,KatjaSuding,,"If @Markus_Soeder already in the #Sommerferien uncompromising shows how an autocrat, then leaves the & a much needed update of # Education federalism for more comparability equal opportunities in #Education little good erahnen.https: //t.co/OzxIip6eFD","[{'screen_name': 'Markus_Soeder', 'name': 'Markus Söder', 'id': 793778228, 'id_str': '793778228', 'indices': [10, 24]}]","[{'url': 'https://t.co/OzxIip6eFD', 'expanded_url': 'https://bit.ly/33xtBG1', 'display_url': 'bit.ly/33xtBG1', 'indices': [261, 284]}]",,,1,12,"[{'text': 'Sommerferien', 'indices': [39, 52]}, {'text': 'Bildungsföderalismus', 'indices': [153, 174]}, {'text': 'Bildung', 'indices': [232, 240]}]",,,,,,,,,,,,,
1199972012271243264,,2019-11-28 08:43:16,2019-11-28,8:43:16,,18880634,KatjaSuding,KatjaSuding,,"RT @WikimediaDE: @TabeaRoessner @ManuelHoeferlin @anked @larsklingbeil A big thank you to @KatjaSuding, too!  °li","[{'screen_name': 'WikimediaDE', 'name': 'WikimediaDeutschland', 'id': 47948264, 'id_str': '47948264', 'indices': [3, 15]}, {'screen_name': 'TabeaRoessner', 'name': 'Tabea Rößner', 'id': 53351462, 'id_str': '53351462', 'indices': [17, 31]}, {'screen_name': 'ManuelHoeferlin', 'name': 'Manuel Höferlin', 'id': 17483463, 'id_str': '17483463', 'indices': [32, 48]}, {'screen_name': 'anked', 'name': 'anke domscheit-berg', 'id': 16557497, 'id_str': '16557497', 'indices': [49, 55]}, {'screen_name': 'larsklingbeil', 'name': 'Lars Klingbeil 🇪🇺', 'id': 16255941, 'id_str': '16255941', 'indices': [56, 70]}, {'screen_name': 'KatjaSuding', 'name': 'KatjaSuding', 'id': 18880634, 'id_str': '18880634', 'indices': [90, 102]}]",[],,,1,0,[],,,,,,,,,,,,,
