id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date
1197823168586698752,1197823168586698752,1574418272000,2019-11-22,11:24:32,CET,17675072,martinschulz,Martin Schulz,,"Wir Sozialdemokraten stellen ein Drittel der EU-Kommissare. Wir wollen Europa sozialer, demokratischer und nachhaltiger machen. Dafür braucht es auch eine starke Bundesregierung, angetrieben von einer starken SPD. @TimmermansEU macht klar, worum es geht: https://www.vorwaerts.de/artikel/frans-timmermans-zukunft-eu-spd-hat-entscheidende-rolle …",['timmermanseu'],['https://www.vorwaerts.de/artikel/frans-timmermans-zukunft-eu-spd-hat-entscheidende-rolle'],[],30,17,86,[],[],https://twitter.com/MartinSchulz/status/1197823168586698752,False,,0,,,,,,,"[{'user_id': '17675072', 'username': 'MartinSchulz'}, {'user_id': '1391776140', 'username': 'TimmermansEU'}]",
1197139684964610048,1197139684964610048,1574255317000,2019-11-20,14:08:37,CET,17675072,martinschulz,Martin Schulz,,"Der Mitgründer von #ExtinctionRebellion hat den #Holocaust nicht begriffen oder will ihn nicht begreifen: Der industrielle Mord an Jüdinnen und Juden war das unmenschlichste Verbrechen aller Zeiten! Die Erinnerung daran lähmt uns nicht. Sie hilft uns, Faschismus zu verhindern.",[],[],[],63,80,854,"['#extinctionrebellion', '#holocaust']",[],https://twitter.com/MartinSchulz/status/1197139684964610048,False,,0,,,,,,,"[{'user_id': '17675072', 'username': 'MartinSchulz'}]",
1192117873503805440,1192117873503805440,1573058024000,2019-11-06,17:33:44,CET,17675072,martinschulz,Martin Schulz,,"Wir brauchen Brücken statt Mauern! Kaum jemand weiß das besser als die Berlinerinnen und Berliner. Die @InitiativeOG hat jetzt als Mahnung ein Stück der alten Mauer an Donald Trump geschickt. Eine großartige Aktion, die ich gerne unterstütze. Macht mit:  https://thewallagainstwalls.com  pic.twitter.com/gnCyVkW1CA",['initiativeog'],['https://thewallagainstwalls.com'],['https://pbs.twimg.com/media/EItA4irWwAA6KI1.jpg'],19,59,209,[],[],https://twitter.com/MartinSchulz/status/1192117873503805440,False,,0,,,,,,,"[{'user_id': '17675072', 'username': 'MartinSchulz'}, {'user_id': '779222522445389824', 'username': 'InitiativeOG'}]",
1190245210195976192,1190245210195976192,1572611546000,2019-11-01,13:32:26,CET,17675072,martinschulz,Martin Schulz,,"Ich habe es mir nicht leicht gemacht, doch trotz aller Verletzungen und inhaltlicher Differenzen zwischen uns werde ich in der zweiten Abstimmung für @klara_geywitz und @OlafScholz als neue Vorsitzende meiner Partei stimmen. Mehr dazu morgen in @DerSPIEGEL. #unsereSPD pic.twitter.com/PIkMQ3IyNp","['klara_geywitz', 'olafscholz', 'derspiegel']",[],['https://pbs.twimg.com/media/EISZtQGWsAAe3gD.jpg'],227,39,195,['#unserespd'],[],https://twitter.com/MartinSchulz/status/1190245210195976192,False,,0,,,,,,,"[{'user_id': '17675072', 'username': 'MartinSchulz'}, {'user_id': '820303897126268929', 'username': 'klara_geywitz'}, {'user_id': '38150247', 'username': 'OlafScholz'}, {'user_id': '17965092', 'username': 'DerSPIEGEL'}]",
1189575855250575361,1189575855250575361,1572451959000,2019-10-30,17:12:39,CET,17675072,martinschulz,Martin Schulz,,"Danke für Deine Arbeit und Deine Freundschaft, lieber Jean-Claude. Europa verdankt Dir mehr, als viele denken. Du hast die Kommission gestärkt und gleichzeitig das Parlament geachtet. Das wird immer im Fundament unserer Europäischen Union verewigt bleiben. https://twitter.com/JunckerEU/status/1189557258897776640 …",[],['https://twitter.com/JunckerEU/status/1189557258897776640'],[],32,25,276,[],[],https://twitter.com/MartinSchulz/status/1189575855250575361,False,https://twitter.com/JunckerEU/status/1189557258897776640,0,,,,,,,"[{'user_id': '17675072', 'username': 'MartinSchulz'}]",
1184798084259307521,1184798084259307521,1571312850000,2019-10-17,13:47:30,CET,17675072,martinschulz,Martin Schulz,,"Wenn es nun wirklich zu einem fairen #BrexitDeal kommt, ist das angesichts der Umstände erfreulich. Ich habe im #Bundestag heute aber auch klargestellt: Renationalisierung ist der falsche Weg. Die Herausforderungen unserer Zeit lösen wir nur gemeinsam. pic.twitter.com/zerXVdyEaT",[],[],[],36,39,274,"['#brexitdeal', '#bundestag']",[],https://twitter.com/MartinSchulz/status/1184798084259307521,False,,1,,,,,,,"[{'user_id': '17675072', 'username': 'MartinSchulz'}]",
1184417409014341632,1184417409014341632,1571222090000,2019-10-16,12:34:50,CET,17675072,martinschulz,Martin Schulz,,"Wenn Erdogan @HeikoMaas persönlich angreift, zeigt das: Der Präsident dreht durch und hat sich auf dem diplomatischen Parkett nicht im Griff. Und: Der Stopp der Rüstungsexportgenehmigungen zeigt Wirkung.

Wir stehen hinter Heiko Maas und gegen die Offensive in Nordost-Syrien!",['heikomaas'],[],[],105,132,1090,[],[],https://twitter.com/MartinSchulz/status/1184417409014341632,False,,0,,,,,,,"[{'user_id': '17675072', 'username': 'MartinSchulz'}, {'user_id': '24158261', 'username': 'HeikoMaas'}]",
1183993072193036289,1183993062311256066,1571120920000,2019-10-15,08:28:40,CET,17675072,martinschulz,Martin Schulz,,"Mit diesem türkischen Präsidenten und seinen Methoden kann man nicht mehr ernsthaft über einen EU-Beitritt verhandeln. Man muss die EU-Beitrittsverhandlungen mit der Türkei als gescheitert betrachten. Es ist Zeit, dass wir dies Herrn Erdogan endlich klarmachen.",[],[],[],20,44,240,[],[],https://twitter.com/MartinSchulz/status/1183993072193036289,False,,0,,,,,,,"[{'user_id': '17675072', 'username': 'MartinSchulz'}]",
1183993069676318720,1183993062311256066,1571120919000,2019-10-15,08:28:39,CET,17675072,martinschulz,Martin Schulz,,"Kurzfristig muss Erdogan durch Wirtschaftssanktionen zu spüren bekommen, dass wir uns seiner Gewalteskalation widersetzen. Darüber hinaus sollte die Suspendierung aller wirtschaftlichen Kooperationsabkommen mit der Türkei ernsthaft geprüft werden, inklusive der Zollunion.",[],[],[],10,37,188,[],[],https://twitter.com/MartinSchulz/status/1183993069676318720,False,,0,,,,,,,"[{'user_id': '17675072', 'username': 'MartinSchulz'}]",
1183993067126378496,1183993062311256066,1571120919000,2019-10-15,08:28:39,CET,17675072,martinschulz,Martin Schulz,,"Die Drohung von Erdogan, die Flüchtlingsvereinbarung mit der EU aufzukündigen, ist zynisch und darf nicht als Grund herhalten sein Verhalten zu tolerieren. Das Leid von Menschen mit dem Leid anderer Menschen aufzuwiegen ist unmenschlich; es ist Erpressung auf niedrigstem Niveau.",[],[],[],5,30,118,[],[],https://twitter.com/MartinSchulz/status/1183993067126378496,False,,0,,,,,,,"[{'user_id': '17675072', 'username': 'MartinSchulz'}]",
