id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date
1202304084818182147,1202304084818182147,1575486606000,2019-12-04,20:10:06,CET,828623998921629696,nicolabeerfdp,Nicola Beer,,Large crowds at the @ fdp delegation&#39;s reception in Brussels today in the European Parliament. pic.twitter.com/g0pLM2gR2K,['fdp'],[],['https://pbs.twimg.com/media/EK9xLzXWwAAQI52.jpg'],0,3,19,[],[],https://twitter.com/nicolabeerfdp/status/1202304084818182147,False,,0,,,,,,,"[{'user_id': '828623998921629696', 'username': 'nicolabeerfdp'}, {'user_id': '39475170', 'username': 'fdp'}, {'user_id': '1124773536', 'username': 'svenja_hahn'}, {'user_id': '370708213', 'username': 'jcoetjen'}, {'user_id': '1145986626503479296', 'username': 'Andi_Glueck'}, {'user_id': '21794101', 'username': 'moritzkoerner'}, {'user_id': '70913986', 'username': 'Liberale_News'}]",
1202178686700707845,1202178686700707845,1575456708000,2019-12-04,11:51:48,CET,828623998921629696,nicolabeerfdp,Nicola Beer,,"In March, an @ fdp application in the Bundestag calling on the federal government to change its one-sided voting behavior in the #UNO vs. #Israel failed due to votes from the #GroKo. Now something is finally happening, the beginning has been made. https://www.bild.de/politik/ausland/politik-ausland/uno-maas-setzt-erstes-zeichen- gegen-anti-israel-irrsinn-66456028.bild.html… @DIGeV_ @Israelkongress","['fdp', 'digev_', 'israelkongress']",['https://www.bild.de/politik/ausland/politik-ausland/uno-maas-setzt-erstes-zeichen-gegen-anti-israel-irrsinn-66456028.bild.html'],[],2,8,44,"['#uno', '#israel', '#groko']",[],https://twitter.com/nicolabeerfdp/status/1202178686700707845,False,,0,,,,,,,"[{'user_id': '828623998921629696', 'username': 'nicolabeerfdp'}, {'user_id': '39475170', 'username': 'fdp'}, {'user_id': '978222249529499648', 'username': 'DIGeV_'}, {'user_id': '2156583696', 'username': 'Israelkongress'}]",
1200832544205393920,1200832544205393920,1575135763000,2019-11-30,18:42:43,CET,828623998921629696,nicolabeerfdp,Nicola Beer,,The desire for doom? https://www.spiegel.de/politik/deutschland/spd-ember-stimmen-fuer-saskia-esken-und-norbert-walter-borjans-a-1299099.html… @fdp @Liberale_News #SPDVorsitz,"['fdp', 'liberale_news']",['https://www.spiegel.de/politik/deutschland/spd-mitglieder-stimmen-fuer-saskia-esken-und-norbert-walter-borjans-a-1299099.html'],[],70,46,411,['#spdvorsitz'],[],https://twitter.com/nicolabeerfdp/status/1200832544205393920,False,,0,,,,,,,"[{'user_id': '828623998921629696', 'username': 'nicolabeerfdp'}, {'user_id': '39475170', 'username': 'fdp'}, {'user_id': '70913986', 'username': 'Liberale_News'}]",
1200692950197579776,1200692950197579776,1575102481000,2019-11-30,09:28:01,CET,828623998921629696,nicolabeerfdp,Nicola Beer,,"Beer in @focusonline: #Merkel stand for &quot;desperate attempt at continuity that drifts into inactivity&quot;, #Macron shows great desire for reform, departure &amp; positive change, but the result is &quot;provocative solo efforts&quot; https: // www. focus.de/politik/deutschland/gab-es-scherben-szene-das-seltsame-verhaeltnis-merkel-macron-sie-ringen-aber-sie-streiten-nicht_id_11407134.html… @fdp (TB)","['focusonline', 'fdp']",['https://www.focus.de/politik/deutschland/gab-es-scherben-szene-das-seltsame-verhaeltnis-merkel-macron-sie-ringen-aber-sie-streiten-nicht_id_11407134.html'],[],0,2,9,"['#merkel', '#macron']",[],https://twitter.com/nicolabeerfdp/status/1200692950197579776,False,,0,,,,,,,"[{'user_id': '828623998921629696', 'username': 'nicolabeerfdp'}, {'user_id': '5494392', 'username': 'focusonline'}, {'user_id': '39475170', 'username': 'fdp'}]",
1200450745549623296,1200450745549623296,1575044735000,2019-11-29,17:25:35,CET,828623998921629696,nicolabeerfdp,Nicola Beer,,"In an interview with @welt, Nicola Beer, Vice President of the European Parliament, explains why @fdp voted against the term #Klimanotstand in the European Parliament, but voted in favor of concrete steps to achieve the reduction targets. https://www.welt.de/politik/deutschland/video203911520/Nicola-Beer-zum-Klimanotstand-Wenn-ich-Panik-schiebe-dann-setzt-meistens-der-Verstand-aus-Video.html?wtrid= onsite.onsitesearch ... # COP25","['fdp', 'welt']",['https://www.welt.de/politik/deutschland/video203911520/Nicola-Beer-zum-Klimanotstand-Wenn-ich-Panik-schiebe-dann-setzt-meistens-der-Verstand-aus-Video.html?wtrid=onsite.onsitesearch'],[],3,12,54,"['#klimanotstand', '#cop25']",[],https://twitter.com/nicolabeerfdp/status/1200450745549623296,False,,0,,,,,,,"[{'user_id': '828623998921629696', 'username': 'nicolabeerfdp'}, {'user_id': '39475170', 'username': 'fdp'}, {'user_id': '8720562', 'username': 'welt'}]",
1200436493648572416,1200436493648572416,1575041337000,2019-11-29,16:28:57,CET,828623998921629696,nicolabeerfdp,Nicola Beer,,"A few things have changed since the introduction of the #Women&#39;s Election Law | s: &quot;Probably the biggest difference is that women are welcomed with open arms in politics today,&quot; says Nicola Beer. https://www.top-magazin-frankfurt.de/redaktion/panorama/100-jahre-frauenwahlrecht-yes-she-can/… via @topmagazin @fdp @Liberale_News @DerFrauen","['topmagazin', 'fdp', 'liberale_news', 'derfrauen']",['https://www.top-magazin-frankfurt.de/redaktion/panorama/100-jahre-frauenwahlrecht-yes-she-can/'],[],3,1,5,['#frauenwahlrecht'],[],https://twitter.com/nicolabeerfdp/status/1200436493648572416,False,,0,,,,,,,"[{'user_id': '828623998921629696', 'username': 'nicolabeerfdp'}, {'user_id': '253520908', 'username': 'topmagazin'}, {'user_id': '39475170', 'username': 'fdp'}, {'user_id': '70913986', 'username': 'Liberale_News'}, {'user_id': '996035069226749952', 'username': 'DerFrauen'}]",
1200341839703937025,1200033084676214786,1575018770000,2019-11-29,10:12:50,CET,828623998921629696,nicolabeerfdp,Nicola Beer,, https://www.fdp.de/_kassenbonpflicht-fuer-baeckereien-schafft-unnoetig-muell-und-buerokratie?amp …,"['cb_in_nms', 'jaquearnoux', 'oggolemurx', 'katarinabarley', 'echo_pbreyer', 'europarl_de', 'vonderleyen', 'spdde', 'fdpbt', 'piratenpartei', 'dielinke', 'eskensaskia']",['https://www.fdp.de/_kassenbonpflicht-fuer-baeckereien-schafft-unnoetig-muell-und-buerokratie?amp'],[],2,0,0,[],[],https://twitter.com/nicolabeerfdp/status/1200341839703937025,False,,0,,,,,,,"[{'user_id': '828623998921629696', 'username': 'nicolabeerfdp'}, {'user_id': '566081376', 'username': 'CB_In_NMS'}, {'user_id': '582243157', 'username': 'jaquearnoux'}, {'user_id': '1103377928476344322', 'username': 'OggoleMurx'}, {'user_id': '4097559143', 'username': 'katarinabarley'}, {'user_id': '993792060548435968', 'username': 'echo_pbreyer'}, {'user_id': '36332848', 'username': 'Europarl_DE'}, {'user_id': '1146329871418843136', 'username': 'vonderleyen'}, {'user_id': '26458162', 'username': 'spdde'}, {'user_id': '905516414257258497', 'username': 'fdpbt'}, {'user_id': '14341194', 'username': 'Piratenpartei'}, {'user_id': '44101578', 'username': 'dieLinke'}, {'user_id': '1423622834', 'username': 'EskenSaskia'}]",
1200327153491034112,1200033084676214786,1575015269000,2019-11-29,09:14:29,CET,828623998921629696,nicolabeerfdp,Nicola Beer,,Therefore please contact #GroKo. (TB),"['cb_in_nms', 'jaquearnoux', 'oggolemurx', 'katarinabarley', 'echo_pbreyer', 'europarl_de', 'vonderleyen', 'spdde', 'fdpbt', 'piratenpartei', 'dielinke', 'eskensaskia']",[],[],1,1,1,['#groko'],[],https://twitter.com/nicolabeerfdp/status/1200327153491034112,False,,0,,,,,,,"[{'user_id': '828623998921629696', 'username': 'nicolabeerfdp'}, {'user_id': '566081376', 'username': 'CB_In_NMS'}, {'user_id': '582243157', 'username': 'jaquearnoux'}, {'user_id': '1103377928476344322', 'username': 'OggoleMurx'}, {'user_id': '4097559143', 'username': 'katarinabarley'}, {'user_id': '993792060548435968', 'username': 'echo_pbreyer'}, {'user_id': '36332848', 'username': 'Europarl_DE'}, {'user_id': '1146329871418843136', 'username': 'vonderleyen'}, {'user_id': '26458162', 'username': 'spdde'}, {'user_id': '905516414257258497', 'username': 'fdpbt'}, {'user_id': '14341194', 'username': 'Piratenpartei'}, {'user_id': '44101578', 'username': 'dieLinke'}, {'user_id': '1423622834', 'username': 'EskenSaskia'}]",
1200157695887716352,1200056308780675077,1574974867000,2019-11-28,22:01:07,CET,828623998921629696,nicolabeerfdp,Nicola Beer,,"Of course, we support the goals, because we have approved the specific suggestions for achieving the goals with # COP25. In contrast to the German Greens in the European Parliament, who voted against # COP25 almost unanimously. (TB)","['rasmusandresen', 'fdp', 'liberale_news']",[],[],1,0,0,"['#cop25', '#cop25']",[],https://twitter.com/nicolabeerfdp/status/1200157695887716352,False,,0,,,,,,,"[{'user_id': '828623998921629696', 'username': 'nicolabeerfdp'}, {'user_id': '16606874', 'username': 'RasmusAndresen'}, {'user_id': '39475170', 'username': 'fdp'}, {'user_id': '70913986', 'username': 'Liberale_News'}]",
1200156851662405632,1200056947871043587,1574974665000,2019-11-28,21:57:45,CET,828623998921629696,nicolabeerfdp,Nicola Beer,,"The fact is: @fdp not only supports the Paris goals, but also makes concrete suggestions on how to achieve them. The Greens in the European Parliament refused to do so almost unanimously today when they voted against # COP25. (TB) @koehler_fdp @fdp","['mmittermeier', 'welt_empfaenger', 'mr_maxmantogo', 'fdp', 'koehler_fdp']",[],[],1,0,0,['#cop25'],[],https://twitter.com/nicolabeerfdp/status/1200156851662405632,False,,0,,,,,,,"[{'user_id': '828623998921629696', 'username': 'nicolabeerfdp'}, {'user_id': '49924310', 'username': 'MMittermeier'}, {'user_id': '1086690805870456839', 'username': 'welt_empfaenger'}, {'user_id': '914589532686823424', 'username': 'Mr_MaxmanToGo'}, {'user_id': '39475170', 'username': 'fdp'}, {'user_id': '898597063444877313', 'username': 'koehler_fdp'}]",
