id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date
1201818317973004289,1201811463880478720,1575370790000,2019-12-03,11:59:50,CET,3295871251,poggenburgandre,André Poggenburg,,"Of course, for example &quot;writing by ear&quot; or &quot;anti-authoritarian education&quot; - every half-educated person knows.",['musterdivers'],[],[],2,0,14,[],[],https://twitter.com/PoggenburgAndre/status/1201818317973004289,False,,0,,,,,,,"[{'user_id': '3295871251', 'username': 'PoggenburgAndre'}, {'user_id': '1149249814535782400', 'username': 'musterdivers'}]",
1201811463880478720,1201811463880478720,1575369156000,2019-12-03,11:32:36,CET,3295871251,poggenburgandre,André Poggenburg,,"New # Pisa shock !? German students are falling again, reading skills are falling - in the land of poets and thinkers! This is also the result of left-wing educational and social experiments, we thank the #Linksruck in Germany and the # Merkel-Riege.",[],[],[],35,63,369,"['#pisa', '#linksruck', '#merkel']",[],https://twitter.com/PoggenburgAndre/status/1201811463880478720,False,,0,,,,,,,"[{'user_id': '3295871251', 'username': 'PoggenburgAndre'}]",
1201217914944315394,1200825187652034560,1575227643000,2019-12-01,20:14:03,CET,3295871251,poggenburgandre,André Poggenburg,,we hope so,['zabel_walter'],[],[],0,2,7,[],[],https://twitter.com/PoggenburgAndre/status/1201217914944315394,False,,0,,,,,,,"[{'user_id': '3295871251', 'username': 'PoggenburgAndre'}, {'user_id': '884857153533685762', 'username': 'zabel_walter'}]",
1201183439418011648,1201177804064329729,1575219423000,2019-12-01,17:57:03,CET,3295871251,poggenburgandre,André Poggenburg,,So you dispute the accuracy of the content?,['tatjes'],[],[],1,0,6,[],[],https://twitter.com/PoggenburgAndre/status/1201183439418011648,False,,0,,,,,,,"[{'user_id': '3295871251', 'username': 'PoggenburgAndre'}, {'user_id': '120864075', 'username': 'Tatjes'}]",
1201177804064329729,1201177804064329729,1575218079000,2019-12-01,17:34:39,CET,3295871251,poggenburgandre,André Poggenburg,,Child poverty for migrant financing !? It is an embarrassing exchange that could only be made through an anti-people government. The strangers first! Something like this is unparalleled in the history of nations. https://bundesdeutsche-zeitung.com/headlines/national-headlines/studie-kinderarmut-in-deutschland-auf-rekordhoch-geld-fuer-migranten-hat-vorrang-973744…,[],['https://bundesdeutsche-zeitung.com/headlines/national-headlines/studie-kinderarmut-in-deutschland-auf-rekordhoch-geld-fuer-migranten-hat-vorrang-973744'],[],25,212,535,[],[],https://twitter.com/PoggenburgAndre/status/1201177804064329729,False,,0,,,,,,,"[{'user_id': '3295871251', 'username': 'PoggenburgAndre'}]",
1201080470475345921,1201080470475345921,1575194873000,2019-12-01,11:07:53,CET,3295871251,poggenburgandre,André Poggenburg,,Knife attack: to London in The Hague! For this we can thank the simple ideology of limitless globalism. #NoMultiKulti https://www.rtl.de/cms/den-haag-mann-sticht-kinder-in-einkaufsstrasse-nieder-verlelte-aus-krankenhaus-entießen-4446187.html#Echobox=1575059583…,[],['https://www.rtl.de/cms/den-haag-mann-sticht-kinder-in-einkaufsstrasse-nieder-verletzte-aus-krankenhaus-entlassen-4446187.html#Echobox=1575059583'],[],8,31,109,"['#messerattacke', '#nomultikulti']",[],https://twitter.com/PoggenburgAndre/status/1201080470475345921,False,,0,,,,,,,"[{'user_id': '3295871251', 'username': 'PoggenburgAndre'}]",
1201074520616001541,1201074520616001541,1575193455000,2019-12-01,10:44:15,CET,3295871251,poggenburgandre,André Poggenburg,,"Islamists are committed to the knife attack in London, which left dead and injured. The offender had already been sentenced to 16 years but was released early after 6 years. The current politics in large parts of Europe is an invitation for terror &amp; violence!",[],[],[],9,51,219,[],[],https://twitter.com/PoggenburgAndre/status/1201074520616001541,False,,0,,,,,,,"[{'user_id': '3295871251', 'username': 'PoggenburgAndre'}]",
1200742596248772608,1200479217345015808,1575114318000,2019-11-30,12:45:18,CET,3295871251,poggenburgandre,André Poggenburg,,Do you live behind the moon? What do I have to do with the rest of the ADPM?,['hatinjuce'],[],[],3,0,1,[],[],https://twitter.com/PoggenburgAndre/status/1200742596248772608,False,,0,,,,,,,"[{'user_id': '3295871251', 'username': 'PoggenburgAndre'}, {'user_id': '180293789', 'username': 'HatinJuce'}]",
1200742094803001344,1200479217345015808,1575114198000,2019-11-30,12:43:18,CET,3295871251,poggenburgandre,André Poggenburg,,How come? Which extremist organization did AfD or myself have with coats of arms and officially with them?,['lie_no_more'],[],[],1,0,2,[],[],https://twitter.com/PoggenburgAndre/status/1200742094803001344,False,,0,,,,,,,"[{'user_id': '3295871251', 'username': 'PoggenburgAndre'}, {'user_id': '995357455637938176', 'username': 'Lie_no_more'}]",
1200491252220940290,1200479217345015808,1575054393000,2019-11-29,20:06:33,CET,3295871251,poggenburgandre,André Poggenburg,,"It is not about errors, but about the same measure of the VS for left and right.",['lie_no_more'],[],[],1,0,2,[],[],https://twitter.com/PoggenburgAndre/status/1200491252220940290,False,,0,,,,,,,"[{'user_id': '3295871251', 'username': 'PoggenburgAndre'}, {'user_id': '995357455637938176', 'username': 'Lie_no_more'}]",
1200486700667035650,1200479217345015808,1575053308000,2019-11-29,19:48:28,CET,3295871251,poggenburgandre,André Poggenburg,,"This is how it has long been handled on the right side, why not on the left?",['lie_no_more'],[],[],1,1,3,[],[],https://twitter.com/PoggenburgAndre/status/1200486700667035650,False,,0,,,,,,,"[{'user_id': '3295871251', 'username': 'PoggenburgAndre'}, {'user_id': '995357455637938176', 'username': 'Lie_no_more'}]",
